"Categorical","Categorical","IGNORE","Output regression","IGNORE","Categorical","Categorical","Categorical","Categorical","IGNORE"
51,4,2013-01-03,4585,384,1,0,0,1,8.43076346341785
52,4,2013-01-03,6796,479,1,0,0,1,8.82423661734664
53,4,2013-01-03,4767,549,1,0,0,1,8.46968220874519
54,4,2013-01-03,6631,775,1,0,0,1,8.79966169681513
55,4,2013-01-03,4031,578,1,0,0,0,8.3020178097512
56,4,2013-01-03,6710,456,1,0,0,1,8.81150325015824
57,4,2013-01-03,9988,1065,1,0,0,0,9.20923976653215
58,4,2013-01-03,3865,382,1,0,0,1,8.25997565976828
59,4,2013-01-03,4722,562,1,0,0,1,8.46019946989612
60,4,2013-01-03,5697,587,1,0,0,0,8.64787051505785
61,4,2013-01-03,3221,488,1,0,0,1,8.07775756373692
62,4,2013-01-03,5303,672,1,0,0,1,8.5762165318657
63,4,2013-01-03,4849,506,1,0,0,1,8.48673398393153
64,4,2013-01-03,7190,619,1,0,0,1,8.88058552310249
65,4,2013-01-03,3949,458,1,0,0,1,8.28147085789517
66,4,2013-01-03,5099,467,1,0,0,1,8.53699581871242
67,4,2013-01-03,6644,743,1,0,0,1,8.80161997114735
68,4,2013-01-03,6463,1171,1,0,0,1,8.77400360020093
69,4,2013-01-03,9993,1269,1,0,0,1,9.20974019190415
70,4,2013-01-03,5469,661,1,0,0,1,8.60703389541603
71,4,2013-01-03,7246,636,1,0,0,1,8.88834286910928
72,4,2013-01-03,2341,315,1,0,0,1,7.75876054415766
73,4,2013-01-03,3890,459,1,0,0,1,8.26642147298455
74,4,2013-01-03,5243,786,1,0,0,1,8.56483984488359
75,4,2013-01-03,5290,596,1,0,0,1,8.57376254290413
76,4,2013-01-03,7445,795,1,0,0,1,8.91543225443266
77,4,2013-01-03,5316,544,1,0,0,1,8.57866451350434
78,4,2013-01-03,2994,456,1,0,0,1,8.00469951054955
79,4,2013-01-03,4014,448,1,0,0,1,8.29779262638086
80,4,2013-01-03,5787,480,1,0,0,1,8.66354208775137
81,4,2013-01-03,4874,458,1,0,0,1,8.49187538343195
82,4,2013-01-03,8184,823,1,0,0,1,9.01005848980524
83,4,2013-01-03,3060,292,1,0,0,1,8.02649693894541
84,4,2013-01-03,10242,1254,1,0,0,1,9.23434982443653
85,4,2013-01-03,5246,820,1,0,0,1,8.56541176368671
86,4,2013-01-03,3371,543,1,0,0,1,8.12326131912175
87,4,2013-01-03,5028,689,1,0,0,1,8.52297643617196
88,4,2013-01-03,5576,632,1,0,0,1,8.62640627638955
89,4,2013-01-03,5002,578,1,0,0,1,8.51779301148821
90,4,2013-01-03,6727,901,1,0,0,1,8.81403320165278
91,4,2013-01-03,4125,617,1,0,0,1,8.3250636936312
92,4,2013-01-03,4148,440,1,0,0,1,8.33062262033287
93,4,2013-01-03,6036,618,1,0,0,1,8.70566247879643
94,4,2013-01-03,5741,539,1,0,0,1,8.65556286068101
95,4,2013-01-03,6522,818,1,0,0,0,8.7830896717961
96,4,2013-01-03,4122,528,1,0,0,0,8.3243363327069
97,4,2013-01-03,5992,705,1,0,0,0,8.69834740045819
98,4,2013-01-03,3483,331,1,0,0,1,8.15593633797239
99,4,2013-01-03,3333,342,1,0,0,1,8.11192806331074
100,4,2013-01-03,7398,672,1,0,0,1,8.90910013492555
101,4,2013-01-03,5429,609,1,0,0,1,8.59969441292798
102,4,2013-01-03,5714,1019,1,0,0,1,8.65084957622891
103,4,2013-01-03,0,0,0,0,0,1,0
104,4,2013-01-03,8174,1146,1,0,0,1,9.00883599576545
105,4,2013-01-03,1811,255,1,0,0,1,7.50218648660292
106,4,2013-01-03,7701,791,1,0,0,1,8.94923531437485
107,4,2013-01-03,5897,793,1,0,0,1,8.68236858937522
108,4,2013-01-03,8278,662,1,0,0,1,9.02147746713881
109,4,2013-01-03,5755,731,1,0,0,1,8.65799806800726
110,4,2013-01-03,4829,644,1,0,0,1,8.48260174664662
111,4,2013-01-03,5314,504,1,0,0,1,8.57828829077605
112,4,2013-01-03,5705,748,1,0,0,1,8.64927353177345
113,4,2013-01-03,5860,607,1,0,0,1,8.67607551647643
114,4,2013-01-03,4703,593,1,0,0,1,8.45616848957846
115,4,2013-01-03,4713,417,1,0,0,1,8.45829208349608
116,4,2013-01-03,7162,755,1,0,0,1,8.87668416661445
117,4,2013-01-03,3333,443,1,0,0,1,8.11192806331074
118,4,2013-01-03,5201,537,1,0,0,1,8.5567984460086
119,4,2013-01-03,4953,576,1,0,0,1,8.5079506100493
120,4,2013-01-03,6177,592,1,0,0,1,8.72874987347853
121,4,2013-01-03,4415,567,1,0,0,0,8.39298958795693
122,4,2013-01-03,4634,664,1,0,0,1,8.44139147799996
123,4,2013-01-03,8345,1000,1,0,0,1,9.0295376611515
124,4,2013-01-03,3838,458,1,0,0,1,8.2529671950008
125,4,2013-01-03,11420,1598,1,0,0,1,9.34320904505061
126,4,2013-01-03,4342,446,1,0,0,1,8.37632063253482
127,4,2013-01-03,2812,471,1,0,0,1,7.94200680848986
128,4,2013-01-03,4573,412,1,0,0,1,8.42814337458273
129,4,2013-01-03,7861,1107,1,0,0,1,8.96979630598181
130,4,2013-01-03,4182,515,1,0,0,1,8.3387839714422
131,4,2013-01-03,3895,483,1,0,0,1,8.26770566476243
132,4,2013-01-03,3398,356,1,0,0,1,8.13123654969612
133,4,2013-01-03,7479,955,1,0,0,1,8.91998807096852
134,4,2013-01-03,4541,481,1,0,0,1,8.4211227226655
135,4,2013-01-03,4861,461,1,0,0,1,8.48920515487607
136,4,2013-01-03,3885,318,1,0,0,1,8.26513562993738
137,4,2013-01-03,7526,934,1,0,0,1,8.92625183503453
138,4,2013-01-03,6633,754,1,0,0,0,8.799963219507
139,4,2013-01-03,5181,461,1,0,0,1,8.55294636112206
140,4,2013-01-03,6619,922,1,0,0,1,8.79785064893105
141,4,2013-01-03,5265,627,1,0,0,1,8.56902634005625
142,4,2013-01-03,4079,530,1,0,0,1,8.31385226739821
143,4,2013-01-03,4846,475,1,0,0,1,8.48611523584538
144,4,2013-01-03,8079,781,1,0,0,1,8.99714715151514
145,4,2013-01-03,7164,1140,1,0,0,1,8.87696334026227
146,4,2013-01-03,6003,626,1,0,0,1,8.70018119275335
147,4,2013-01-03,6371,718,1,0,0,1,8.75966867102994
148,4,2013-01-03,7517,753,1,0,0,1,8.92505542412412
149,4,2013-01-03,5241,481,1,0,0,1,8.56445838388335
150,4,2013-01-03,6391,743,1,0,0,1,8.76280248744611
151,4,2013-01-03,5538,588,1,0,0,1,8.6195692580331
152,4,2013-01-03,4509,552,1,0,0,1,8.41405243249672
153,4,2013-01-03,6131,606,1,0,0,1,8.7212762399917
154,4,2013-01-03,7856,741,1,0,0,1,8.96916013317582
155,4,2013-01-03,4069,464,1,0,0,1,8.31139827843664
156,4,2013-01-03,6731,805,1,0,0,1,8.8146275553107
157,4,2013-01-03,7710,842,1,0,0,1,8.95040315983296
158,4,2013-01-03,7030,480,1,0,0,1,8.85808422219916
159,4,2013-01-03,6589,658,1,0,0,1,8.79330862749655
160,4,2013-01-03,5068,523,1,0,0,1,8.53089883847235
161,4,2013-01-03,5661,710,1,0,0,1,8.64153246567185
162,4,2013-01-03,5218,425,1,0,0,1,8.56006109164341
163,4,2013-01-03,8666,1067,1,0,0,1,9.06727798913434
164,4,2013-01-03,4346,528,1,0,0,1,8.37724123098879
165,4,2013-01-03,2816,340,1,0,0,1,7.94342776787637
166,4,2013-01-03,5190,811,1,0,0,1,8.55468163582723
167,4,2013-01-03,8788,1065,1,0,0,1,9.08125621856465
168,4,2013-01-03,5955,662,1,0,0,1,8.6921543938039
169,4,2013-01-03,6721,728,1,0,0,1,8.81314100828505
170,4,2013-01-03,3900,468,1,0,0,1,8.26898820950666
171,4,2013-01-03,6937,773,1,0,0,1,8.84476882752969
172,4,2013-01-03,4770,650,1,0,0,1,8.47031120551611
173,4,2013-01-03,6934,971,1,0,0,1,8.84433633274893
174,4,2013-01-03,5511,415,1,0,0,1,8.61468281269349
175,4,2013-01-03,3710,508,1,0,0,1,8.2190566610606
176,4,2013-01-03,4237,566,1,0,0,1,8.35184673882824
177,4,2013-01-03,3254,463,1,0,0,1,8.08794755464267
178,4,2013-01-03,7878,862,1,0,0,0,8.97195627124569
179,4,2013-01-03,5556,769,1,0,0,1,8.62281367327992
180,4,2013-01-03,5328,695,1,0,0,1,8.58091888229678
181,4,2013-01-03,5236,625,1,0,0,1,8.56350409427949
182,4,2013-01-03,3547,281,1,0,0,1,8.17413934342947
183,4,2013-01-03,3675,504,1,0,0,1,8.20958048347558
184,4,2013-01-03,5324,552,1,0,0,1,8.58016799057763
185,4,2013-01-03,6075,508,1,0,0,1,8.71210186371566
186,4,2013-01-03,3137,328,1,0,0,1,8.05134093329298
187,4,2013-01-03,4787,664,1,0,0,1,8.47386806667786
188,4,2013-01-03,3914,399,1,0,0,1,8.2725706084249
189,4,2013-01-03,8296,826,1,0,0,1,9.02364928266429
190,4,2013-01-03,5648,544,1,0,0,1,8.63923381732526
191,4,2013-01-03,5863,595,1,0,0,1,8.67658724356649
192,4,2013-01-03,4517,314,1,0,0,1,8.41582469702795
193,4,2013-01-03,4287,713,1,0,0,1,8.36357570275064
194,4,2013-01-03,4078,368,1,0,0,1,8.31360713931756
195,4,2013-01-03,8311,1116,1,0,0,1,9.02545553277906
196,4,2013-01-03,4192,657,1,0,0,1,8.34117174717076
197,4,2013-01-03,4936,734,1,0,0,1,8.50451313825886
198,4,2013-01-03,1811,271,1,0,0,1,7.50218648660292
199,4,2013-01-03,5185,469,1,0,0,1,8.55371796609861
200,4,2013-01-03,6512,845,1,0,0,1,8.7815554585464
201,4,2013-01-03,4709,452,1,0,0,1,8.45744318701046
202,4,2013-01-03,3868,365,1,0,0,1,8.26075135470051
203,4,2013-01-03,5802,770,1,0,0,1,8.66613030419061
204,4,2013-01-03,4509,475,1,0,0,1,8.41405243249672
205,4,2013-01-03,5599,839,1,0,0,1,8.63052187672324
206,4,2013-01-03,3175,458,1,0,0,1,8.06337782236703
207,4,2013-01-03,9144,1236,1,0,0,1,9.12096256082497
208,4,2013-01-03,1859,316,1,0,0,1,7.52833176670725
209,4,2013-01-03,5703,633,1,0,0,1,8.64892296209413
210,4,2013-01-03,2027,243,1,0,0,1,7.61480536471107
211,4,2013-01-03,12412,1474,1,0,0,1,9.42649958951595
212,4,2013-01-03,4048,416,1,0,0,1,8.30622521603216
213,4,2013-01-03,5732,488,1,0,0,1,8.65399423290838
214,4,2013-01-03,7922,684,1,0,0,1,8.97752520096524
215,4,2013-01-03,4666,402,1,0,0,1,8.44827174594982
216,4,2013-01-03,5579,759,1,0,0,1,8.62694405537536
217,4,2013-01-03,3399,532,1,0,0,1,8.13153071060425
218,4,2013-01-03,5230,781,1,0,0,1,8.56235774337061
219,4,2013-01-03,2306,332,1,0,0,1,7.74370325817375
220,4,2013-01-03,3468,544,1,0,0,1,8.15162164696975
221,4,2013-01-03,4840,483,1,0,0,1,8.4848765899397
222,4,2013-01-03,4089,558,1,0,0,1,8.31630024903685
223,4,2013-01-03,4488,512,1,0,0,1,8.40938523878193
224,4,2013-01-03,4347,345,1,0,0,1,8.3774712482411
225,4,2013-01-03,4597,568,1,0,0,1,8.43337670532313
226,4,2013-01-03,6970,693,1,0,0,1,8.8495139654864
227,4,2013-01-03,4326,475,1,0,0,1,8.37262974022488
228,4,2013-01-03,6256,491,1,0,0,1,8.74145611599836
229,4,2013-01-03,6810,632,1,0,0,1,8.82629423124132
230,4,2013-01-03,5659,771,1,0,0,1,8.64117917119723
231,4,2013-01-03,3605,302,1,0,0,1,8.19035440376326
232,4,2013-01-03,1538,174,1,0,0,1,7.33888813383888
233,4,2013-01-03,8482,937,1,0,0,1,9.04581943980773
234,4,2013-01-03,7500,844,1,0,0,1,8.92279162396964
235,4,2013-01-03,5343,508,1,0,0,1,8.58372971521648
236,4,2013-01-03,6287,800,1,0,0,1,8.74639833410904
237,4,2013-01-03,4247,569,1,0,0,1,8.35420356292178
238,4,2013-01-03,6634,1043,1,0,0,1,8.80011394676631
239,4,2013-01-03,3589,388,1,0,0,1,8.18590748148232
240,4,2013-01-03,3789,412,1,0,0,1,8.24012129807647
241,4,2013-01-03,4652,526,1,0,0,1,8.44526745184465
242,4,2013-01-03,3773,399,1,0,0,1,8.2358907259285
243,4,2013-01-03,5972,894,1,0,0,1,8.69500459273231
244,4,2013-01-03,2726,380,1,0,0,1,7.91095738284559
245,4,2013-01-03,6990,803,1,0,0,1,8.85237888651199
246,4,2013-01-03,5786,862,1,0,0,1,8.66336930157384
247,4,2013-01-03,7270,655,1,0,0,1,8.89164911265006
248,4,2013-01-03,8012,1162,1,0,0,1,8.98882050177807
249,4,2013-01-03,4565,501,1,0,0,1,8.42639282708974
250,4,2013-01-03,6204,510,1,0,0,1,8.73311069763871
251,4,2013-01-03,17136,2229,1,0,0,1,9.74899514766085
252,4,2013-01-03,9894,768,1,0,0,1,9.19978485803667
253,4,2013-01-03,4508,590,1,0,0,1,8.41383067842108
254,4,2013-01-03,1668,179,1,0,0,1,7.41997992366183
255,4,2013-01-03,4197,515,1,0,0,1,8.34236350038058
256,4,2013-01-03,9025,1295,1,0,0,1,9.10786458038695
257,4,2013-01-03,6339,764,1,0,0,1,8.75463404743127
258,4,2013-01-03,5170,518,1,0,0,1,8.55082137239622
259,4,2013-01-03,5225,1341,1,0,0,1,8.56140144608056
260,4,2013-01-03,6227,894,1,0,0,1,8.73681053295389
261,4,2013-01-03,10894,897,1,0,0,1,9.29605924737872
262,4,2013-01-03,16616,2943,1,0,0,1,9.71818154670121
263,4,2013-01-03,1890,220,1,0,0,1,7.54486106865846
264,4,2013-01-03,6398,907,1,0,0,1,8.76389700713946
265,4,2013-01-03,4222,484,1,0,0,1,8.34830105493394
266,4,2013-01-03,3460,466,1,0,0,0,8.14931284363534
267,4,2013-01-03,10421,1440,1,0,0,1,9.25167423546916
268,4,2013-01-03,3863,533,1,0,0,1,8.25945819533241
269,4,2013-01-03,6546,963,1,0,0,1,8.78676220844109
270,4,2013-01-03,7625,1093,1,0,0,1,8.93931874041751
271,4,2013-01-03,5800,760,1,0,0,0,8.66578559546606
272,4,2013-01-03,5608,625,1,0,0,1,8.63212772950834
273,4,2013-01-03,4549,533,1,0,0,1,8.422882511945
274,4,2013-01-03,1820,543,1,0,0,1,7.50714107972761
275,4,2013-01-03,6055,642,1,0,0,1,8.70880479511728
276,4,2013-01-03,3602,517,1,0,0,0,8.18952211074809
277,4,2013-01-03,5576,458,1,0,0,1,8.62640627638955
278,4,2013-01-03,6161,784,1,0,0,1,8.72615667915661
279,4,2013-01-03,4123,397,1,0,0,1,8.32457884513685
280,4,2013-01-03,5404,475,1,0,0,1,8.59507973007331
281,4,2013-01-03,5301,512,1,0,0,1,8.57583938684897
282,4,2013-01-03,3700,586,1,0,0,1,8.21635833238616
283,4,2013-01-03,5676,613,1,0,0,1,8.64417820317073
284,4,2013-01-03,3843,389,1,0,0,1,8.25426877009018
285,4,2013-01-03,3856,359,1,0,0,1,8.25764495820823
286,4,2013-01-03,4935,480,1,0,0,1,8.50431056558522
287,4,2013-01-03,6080,648,1,0,0,1,8.71292443512011
288,4,2013-01-03,4387,359,1,0,0,1,8.38662882139512
289,4,2013-01-03,5043,473,1,0,0,1,8.52595469708481
290,4,2013-01-03,5868,594,1,0,0,1,8.67743954055833
291,4,2013-01-03,7285,871,1,0,0,0,8.89370997756851
292,4,2013-01-03,4580,662,1,0,0,1,8.42967259388674
293,4,2013-01-03,4791,754,1,0,0,1,8.47470313979528
294,4,2013-01-03,4167,640,1,0,0,1,8.3351915834332
295,4,2013-01-03,3802,516,1,0,0,1,8.24354550792826
296,4,2013-01-03,6913,769,1,0,0,1,8.84130362048157
297,4,2013-01-03,5006,615,1,0,0,1,8.51859221232995
298,4,2013-01-03,7390,591,1,0,0,1,8.90801832278489
299,4,2013-01-03,4851,550,1,0,0,1,8.48714627006394
300,4,2013-01-03,5291,666,1,0,0,1,8.57395152523485
301,4,2013-01-03,4503,546,1,0,0,1,8.41272116981953
302,4,2013-01-03,2513,244,1,0,0,1,7.82963038915019
303,4,2013-01-03,5509,628,1,0,0,1,8.61431990214696
304,4,2013-01-03,5457,893,1,0,0,1,8.60483770126828
305,4,2013-01-03,3446,351,1,0,0,1,8.14525956651686
306,4,2013-01-03,4930,447,1,0,0,1,8.50329708622413
307,4,2013-01-03,2541,324,1,0,0,1,7.8407064517494
308,4,2013-01-03,8619,965,1,0,0,1,9.06184036365774
309,4,2013-01-03,4896,480,1,0,0,1,8.49637805170232
310,4,2013-01-03,7518,705,1,0,0,1,8.92518842937803
311,4,2013-01-03,5001,594,1,0,0,1,8.51759311143756
312,4,2013-01-03,4892,494,1,0,0,1,8.49556089128912
313,4,2013-01-03,6049,707,1,0,0,1,8.70781355102489
314,4,2013-01-03,3884,494,1,0,0,1,8.26487826280175
315,4,2013-01-03,4219,468,1,0,0,1,8.34759040703006
316,4,2013-01-03,7771,776,1,0,0,1,8.95828281049733
317,4,2013-01-03,4103,483,1,0,0,1,8.31971738685061
318,4,2013-01-03,7234,674,1,0,0,0,8.88668563906558
319,4,2013-01-03,6566,836,1,0,0,1,8.78981238619097
320,4,2013-01-03,13761,2058,1,0,0,1,9.52966644976243
321,4,2013-01-03,5484,530,1,0,0,0,8.60977237270933
322,4,2013-01-03,4134,547,1,0,0,1,8.32724260745779
323,4,2013-01-03,5557,495,1,0,0,1,8.62299361030245
324,4,2013-01-03,5130,739,1,0,0,1,8.54305585094196
325,4,2013-01-03,6986,820,1,0,0,1,8.85180655855245
326,4,2013-01-03,3421,326,1,0,0,1,8.13798045445214
327,4,2013-01-03,7334,970,1,0,0,1,8.90041269057708
328,4,2013-01-03,3595,481,1,0,0,1,8.18757739559151
329,4,2013-01-03,5420,591,1,0,0,1,8.59803557926034
330,4,2013-01-03,3025,350,1,0,0,1,8.0149968943483
331,4,2013-01-03,5386,824,1,0,0,1,8.59174392268053
332,4,2013-01-03,3326,485,1,0,0,1,8.10982627601848
333,4,2013-01-03,8345,1107,1,0,0,1,9.0295376611515
334,4,2013-01-03,5416,580,1,0,0,1,8.5972974356579
335,4,2013-01-03,10686,2239,1,0,0,1,9.2767833285249
336,4,2013-01-03,12389,1890,1,0,0,1,9.42464497462319
337,4,2013-01-03,3959,281,1,0,0,1,8.28399930424853
338,4,2013-01-03,6241,624,1,0,0,1,8.73905592283072
339,4,2013-01-03,0,0,0,0,0,1,0
340,4,2013-01-03,4932,626,1,0,0,1,8.50370260123374
341,4,2013-01-03,4236,656,1,0,0,1,8.35161075062656
342,4,2013-01-03,11114,845,1,0,0,1,9.3160508263983
343,4,2013-01-03,5781,706,1,0,0,1,8.66250492257629
344,4,2013-01-03,6569,989,1,0,0,1,8.79026911147866
345,4,2013-01-03,4364,488,1,0,0,1,8.3813734682737
346,4,2013-01-03,5413,570,1,0,0,1,8.59674347017425
347,4,2013-01-03,3438,288,1,0,0,1,8.14293601043227
348,4,2013-01-03,7280,675,1,0,0,1,8.89302349439471
349,4,2013-01-03,0,0,0,0,0,1,0
350,4,2013-01-03,5417,434,1,0,0,1,8.59748202264504
351,4,2013-01-03,4392,424,1,0,0,1,8.38776764397578
352,4,2013-01-03,6077,652,1,0,0,1,8.71243097347674
353,4,2013-01-03,2628,815,1,0,0,1,7.87435882472988
354,4,2013-01-03,6247,585,1,0,0,1,8.74001669151952
355,4,2013-01-03,9197,1195,1,0,0,1,9.12674134809987
356,4,2013-01-03,3771,324,1,0,0,1,8.23536064375335
357,4,2013-01-03,6691,968,1,0,0,0,8.80866806210672
358,4,2013-01-03,7470,893,1,0,0,1,8.9187841379758
359,4,2013-01-03,5748,559,1,0,0,1,8.65678120562329
360,4,2013-01-03,5885,702,1,0,0,1,8.68033192879342
361,4,2013-01-03,4481,580,1,0,0,1,8.40782465436087
362,4,2013-01-03,7000,963,1,0,0,1,8.8538082749772
363,4,2013-01-03,6451,954,1,0,0,1,8.7721454392451
364,4,2013-01-03,2820,420,1,0,0,1,7.944846711002
365,4,2013-01-03,4165,530,1,0,0,1,8.33471162182092
366,4,2013-01-03,6009,650,1,0,0,1,8.70118002752925
367,4,2013-01-03,3994,475,1,0,0,1,8.29279885820037
368,4,2013-01-03,6632,539,1,0,0,1,8.79981246952556
369,4,2013-01-03,6270,538,1,0,0,1,8.74369111054302
370,4,2013-01-03,6126,563,1,0,0,1,8.72046051272565
371,4,2013-01-03,5937,526,1,0,0,1,8.68912765532371
372,4,2013-01-03,6379,613,1,0,0,1,8.76092337633884
373,4,2013-01-03,4285,298,1,0,0,1,8.36310917603352
374,4,2013-01-03,6812,831,1,0,0,1,8.82658783077367
375,4,2013-01-03,7779,764,1,0,0,1,8.95931161717244
376,4,2013-01-03,7597,967,1,0,0,1,8.93564033374757
377,4,2013-01-03,5030,769,1,0,0,1,8.52337405049132
378,4,2013-01-03,4457,738,1,0,0,1,8.40245551394581
379,4,2013-01-03,2967,392,1,0,0,1,7.99564360428727
380,4,2013-01-03,13130,1355,1,0,0,1,9.482731125859
381,4,2013-01-03,7037,853,1,0,0,1,8.85907931788153
382,4,2013-01-03,6555,627,1,0,0,1,8.78813593986372
383,4,2013-01-03,15131,2067,1,0,0,1,9.62456698575292
384,4,2013-01-03,7626,995,1,0,0,1,8.93944986216424
385,4,2013-01-03,5237,545,1,0,0,1,8.56369502506766
386,4,2013-01-03,6730,576,1,0,0,1,8.81447900001071
387,4,2013-01-03,10868,1557,1,0,0,1,9.29366997956319
388,4,2013-01-03,8404,1003,1,0,0,1,9.03658204584272
389,4,2013-01-03,9330,1249,1,0,0,1,9.14109746923402
390,4,2013-01-03,8906,910,1,0,0,1,9.09459276343187
391,4,2013-01-03,4837,612,1,0,0,1,8.48425669116997
392,4,2013-01-03,6094,640,1,0,0,1,8.71522404191537
393,4,2013-01-03,4807,505,1,0,0,1,8.47803647621504
394,4,2013-01-03,6406,555,1,0,0,1,8.76514642163902
395,4,2013-01-03,3190,453,1,0,0,1,8.06808962627824
396,4,2013-01-03,10406,1254,1,0,0,1,9.25023393563786
397,4,2013-01-03,4362,661,1,0,0,1,8.38091517312361
398,4,2013-01-03,3829,493,1,0,0,1,8.25062008217469
399,4,2013-01-03,3879,450,1,0,0,1,8.26359043261732
400,4,2013-01-03,6540,1110,1,0,0,1,8.78584533796121
401,4,2013-01-03,5784,614,1,0,0,0,8.66302363962778
402,4,2013-01-03,5248,640,1,0,0,1,8.5657928612523
403,4,2013-01-03,6174,611,1,0,0,1,8.72826416149618
404,4,2013-01-03,2294,347,1,0,0,1,7.73848812249465
405,4,2013-01-03,3662,475,1,0,0,1,8.20603776277881
406,4,2013-01-03,3371,297,1,0,0,1,8.12326131912175
407,4,2013-01-03,3744,315,1,0,0,1,8.22817689595132
408,4,2013-01-03,3490,377,1,0,0,1,8.15794350710504
409,4,2013-01-03,4512,442,1,0,0,1,8.414717399827
410,4,2013-01-03,5002,674,1,0,0,1,8.51779301148821
411,4,2013-01-03,7966,625,1,0,0,1,8.98306328938037
412,4,2013-01-03,6685,554,1,0,0,1,8.80777106698004
413,4,2013-01-03,6557,855,1,0,0,1,8.78844095740459
414,4,2013-01-03,5866,479,1,0,0,1,8.67709870892586
415,4,2013-01-03,5057,462,1,0,0,1,8.52872642722991
416,4,2013-01-03,8615,1166,1,0,0,1,9.06137621883622
417,4,2013-01-03,6019,708,1,0,0,1,8.70284253830287
418,4,2013-01-03,3842,469,1,0,0,1,8.25400859056484
419,4,2013-01-03,4168,794,1,0,0,1,8.3354314778808
420,4,2013-01-03,3444,345,1,0,0,1,8.14467918344776
421,4,2013-01-03,8790,1058,1,0,0,1,9.08148374985118
422,4,2013-01-03,3648,402,1,0,0,1,8.20220843643645
423,4,2013-01-03,8254,1482,1,0,0,1,9.01857435635423
424,4,2013-01-03,4343,546,1,0,0,1,8.37655086161377
425,4,2013-01-03,2304,404,1,0,0,1,7.74283595543075
426,4,2013-01-03,3311,512,1,0,0,1,8.10530751550515
427,4,2013-01-03,5741,609,1,0,0,1,8.65556286068101
428,4,2013-01-03,6198,487,1,0,0,1,8.73214326770192
429,4,2013-01-03,4265,375,1,0,0,1,8.3584318990313
430,4,2013-01-03,7722,644,1,0,0,1,8.95195816856926
431,4,2013-01-03,7532,894,1,0,0,1,8.92704864782569
432,4,2013-01-03,9769,1391,1,0,0,1,9.18707174503683
433,4,2013-01-03,5193,620,1,0,0,1,8.55525939222269
434,4,2013-01-03,7780,643,1,0,0,1,8.95944014361693
435,4,2013-01-03,2563,356,1,0,0,1,7.84932381804056
436,4,2013-01-03,4628,597,1,0,0,0,8.44009614103127
437,4,2013-01-03,5478,617,1,0,0,0,8.60867788153842
438,4,2013-01-03,2539,331,1,0,0,0,7.83991936001258
439,4,2013-01-03,6072,828,1,0,0,1,8.71160799589757
440,4,2013-01-03,4187,550,1,0,0,1,8.33997857199043
441,4,2013-01-03,4209,549,1,0,0,1,8.34521792667643
442,4,2013-01-03,2884,377,1,0,0,1,7.9672801789422
443,4,2013-01-03,4226,489,1,0,0,0,8.34924780056679
444,4,2013-01-03,11559,1440,1,0,0,0,9.35530614222637
445,4,2013-01-03,6102,1059,1,0,0,1,8.71653573254449
446,4,2013-01-03,4314,571,1,0,0,1,8.36985260351753
447,4,2013-01-03,4123,509,1,0,0,1,8.32457884513685
448,4,2013-01-03,7856,687,1,0,0,1,8.96916013317582
449,4,2013-01-03,10980,1575,1,0,0,1,9.30392178559771
450,4,2013-01-03,9835,1547,1,0,0,1,9.19380440333608
451,4,2013-01-03,4022,394,1,0,0,1,8.29978317194979
452,4,2013-01-03,5151,496,1,0,0,1,8.54714026778419
453,4,2013-01-03,6109,740,1,0,0,1,8.71768205216564
454,4,2013-01-03,5554,740,1,0,0,1,8.62245370207373
455,4,2013-01-03,6586,398,1,0,0,1,8.79285328864069
456,4,2013-01-03,5650,872,1,0,0,1,8.63958779962984
457,4,2013-01-03,3231,324,1,0,0,1,8.08085641964099
458,4,2013-01-03,5448,560,1,0,0,1,8.6031873845831
459,4,2013-01-03,7915,1127,1,0,0,1,8.97664130672246
460,4,2013-01-03,4298,421,1,0,0,1,8.36613771649628
461,4,2013-01-03,4739,459,1,0,0,1,8.46379241468912
462,4,2013-01-03,4505,601,1,0,0,1,8.41316512099219
463,4,2013-01-03,4810,791,1,0,0,1,8.47866024169945
464,4,2013-01-03,10039,1355,1,0,0,1,9.21433239324572
465,4,2013-01-03,5845,528,1,0,0,1,8.67351294567119
466,4,2013-01-03,5855,615,1,0,0,1,8.67522205564115
467,4,2013-01-03,12053,1655,1,0,0,1,9.39715183404299
468,4,2013-01-03,7095,876,1,0,0,1,8.86728652398942
469,4,2013-01-03,10527,1580,1,0,0,1,9.2617936535651
470,4,2013-01-03,11124,1724,1,0,0,1,9.31695010703444
471,4,2013-01-03,5822,528,1,0,0,1,8.66957087183712
472,4,2013-01-03,4350,655,1,0,0,1,8.37816098272068
473,4,2013-01-03,2558,438,1,0,0,1,7.84737183615979
474,4,2013-01-03,6750,711,1,0,0,1,8.81744592104187
475,4,2013-01-03,5177,890,1,0,0,1,8.55217416031148
476,4,2013-01-03,5449,709,1,0,0,0,8.60337088765729
477,4,2013-01-03,5697,423,1,0,0,1,8.64787051505785
478,4,2013-01-03,5845,665,1,0,0,1,8.67351294567119
479,4,2013-01-03,11458,1448,1,0,0,1,9.34653072642645
480,4,2013-01-03,4354,614,1,0,0,1,8.3790798892866
481,4,2013-01-03,3387,333,1,0,0,1,8.12799505577195
482,4,2013-01-03,7602,1005,1,0,0,1,8.93629818522844
483,4,2013-01-03,4467,699,1,0,0,1,8.40469616018909
484,4,2013-01-03,5818,598,1,0,0,1,8.66888370465667
485,4,2013-01-03,3460,324,1,0,0,1,8.14931284363534
